timestamp,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,heart_rate,temperature,cadence,fractional_cadence,unknown_136,unknown_87,unknown_88
2021-01-30 11:01:35,51.85679233632982,7.5056004244834185,0.36261,147.39999999999998,,5.6448,,99,23,62,0.0,99,0,300
2021-01-30 11:01:43,51.85672502964735,7.505716932937503,0.37366000000000005,147.39999999999998,,5.6448,,99,23,61,0.5,99,0,300
2021-01-30 11:01:52,51.85663274489343,7.505859425291419,0.38782,147.39999999999998,,5.6088000000000005,,100,22,62,0.0,100,0,300
2021-01-30 11:01:59,51.85660097748041,7.505949949845672,0.39492,147.39999999999998,,5.6088000000000005,,99,22,62,0.0,99,0,300
2021-01-30 11:02:02,51.85658639296889,7.505988255143166,0.39773000000000003,147.39999999999998,,5.508,,99,22,62,0.0,99,0,300
2021-01-30 11:02:06,51.856573736295104,7.506046928465366,0.40187,147.39999999999998,,5.3424000000000005,,99,22,62,0.0,99,0,300
2021-01-30 11:02:11,51.8565340898931,7.5061802845448256,0.41142,147.39999999999998,,5.2056,,99,22,62,0.0,99,0,300
2021-01-30 11:02:19,51.856531240046024,7.506377762183547,0.4248,147.39999999999998,,5.3424000000000005,,100,22,63,0.5,100,0,300
2021-01-30 11:02:20,51.856530234217644,7.506407182663679,0.42674,147.39999999999998,,5.3424000000000005,,100,22,63,0.5,100,0,300
2021-01-30 11:02:27,51.85657935217023,7.50663198530674,0.44304000000000004,147.39999999999998,,5.4072000000000005,,102,21,61,0.5,102,0,300
2021-01-30 11:02:33,51.85657658614218,7.506786044687033,0.45343,147.39999999999998,,5.4756,,103,21,61,0.5,103,0,300
2021-01-30 11:02:38,51.85656904242933,7.506912192329764,0.46213,147.39999999999998,,5.6088000000000005,,102,21,62,0.0,102,0,300
2021-01-30 11:02:42,51.85654942877591,7.507024258375168,0.4702,147.39999999999998,,5.7780000000000005,,105,21,63,0.5,105,0,300
2021-01-30 11:02:46,51.85651866719127,7.507129702717066,0.47781,147.39999999999998,,5.846400000000001,,105,21,62,0.0,105,0,300
2021-01-30 11:02:52,51.85647575184703,7.507284097373486,0.48952999999999997,147.39999999999998,,5.9472,,105,21,63,0.0,105,0,300
2021-01-30 11:02:55,51.85645203106105,7.507354924455285,0.49498000000000003,147.39999999999998,,6.048,,106,21,63,0.5,106,0,300
2021-01-30 11:03:02,51.85643283650279,7.50752130523324,0.50692,147.39999999999998,,6.1488,,106,21,62,0.0,106,0,300
2021-01-30 11:03:10,51.85640919953585,7.507733199745417,0.5216000000000001,147.20000000000005,,6.1812000000000005,,104,20,63,0.0,104,0,300
2021-01-30 11:03:17,51.85634968802333,7.5078958086669445,0.53437,147.20000000000005,,6.2496,,104,20,63,0.5,104,0,300
2021-01-30 11:03:19,51.856334349140525,7.507929252460599,0.53722,147.20000000000005,,6.282000000000001,,104,20,63,0.0,104,0,300
2021-01-30 11:03:27,51.856301575899124,7.508120024576783,0.55075,147.0,,6.3504000000000005,,104,20,63,0.0,104,0,300
2021-01-30 11:03:31,51.85626360587776,7.508214907720685,0.55801,147.0,,6.3504000000000005,,104,20,63,0.5,104,0,300
2021-01-30 11:03:33,51.85626972466707,7.508253799751401,0.56025,147.0,,6.3504000000000005,,104,20,63,0.0,104,0,300
2021-01-30 11:03:40,51.85624508187175,7.50840911641717,0.57137,147.0,,6.3144,,102,20,62,0.0,102,0,300
2021-01-30 11:03:46,51.85624566860497,7.508553201332688,0.58108,146.79999999999995,,6.3144,,101,20,62,0.0,101,0,300
2021-01-30 11:03:48,51.85624524950981,7.508602067828178,0.58447,146.79999999999995,,6.3144,,101,20,62,0.0,101,0,100
2021-01-30 11:03:58,51.85626469552517,7.508855201303959,0.6020700000000001,146.79999999999995,,6.282000000000001,,101,19,63,0.0,101,0,100
2021-01-30 11:04:03,51.85629646293819,7.508967686444521,0.61086,146.79999999999995,,6.3144,,99,19,62,0.0,99,0,300
2021-01-30 11:04:05,51.85630417428911,7.509025940671563,0.61491,146.79999999999995,,6.3504000000000005,,99,19,61,0.5,99,0,100
2021-01-30 11:04:08,51.856306437402964,7.509113280102611,0.62085,146.60000000000002,,6.3504000000000005,,98,19,61,0.5,98,0,100
2021-01-30 11:04:13,51.85632177628577,7.509226771071553,0.62882,146.60000000000002,,6.3828,,97,19,60,0.5,97,0,100
2021-01-30 11:04:22,51.85640241019428,7.509401701390743,0.64388,146.60000000000002,,6.4152000000000005,,99,19,62,0.0,99,0,100
2021-01-30 11:04:30,51.85647390782833,7.509557940065861,0.65727,146.60000000000002,,6.4475999999999996,,100,19,62,0.0,100,0,100
2021-01-30 11:04:33,51.856496538966894,7.509613512083888,0.66183,146.60000000000002,,6.4836,,101,19,62,0.0,101,0,100
2021-01-30 11:04:46,51.85659494251013,7.509845942258835,0.68125,146.60000000000002,,6.1812000000000005,,101,19,62,0.0,101,0,300
2021-01-30 11:04:48,51.856606509536505,7.509885840117931,0.68422,146.60000000000002,,6.1488,,105,19,0,0.0,105,0,100
2021-01-30 11:04:49,51.856617238372564,7.509903525933623,0.6859299999999999,146.60000000000002,,6.1488,,105,19,0,0.0,105,0,100
2021-01-30 11:04:52,51.856645653024316,7.509956331923604,0.6907000000000001,146.60000000000002,,6.1488,,104,19,0,0.0,104,0,100
2021-01-30 11:04:58,51.856692004948854,7.510074349120259,0.70033,146.60000000000002,,6.1128,,100,19,60,0.5,100,0,100
2021-01-30 11:05:02,51.856705248355865,7.510149534791708,0.7054400000000001,146.60000000000002,,6.048,,100,19,61,0.5,100,0,300
2021-01-30 11:05:03,51.856715055182576,7.5101658795028925,0.70701,146.60000000000002,,6.048,,100,19,61,0.5,100,0,100
2021-01-30 11:05:09,51.85675612650812,7.510271156206727,0.7155199999999999,146.79999999999995,,5.9472,,103,19,61,0.5,103,0,100
2021-01-30 11:05:13,51.85679082758725,7.510330164805055,0.72116,146.79999999999995,,5.9112,,102,19,61,0.5,102,0,300
2021-01-30 11:05:16,51.85681496746838,7.510378444567323,0.72534,146.79999999999995,,5.9112,,105,18,61,0.5,105,0,300
2021-01-30 11:05:20,51.85685335658491,7.510461173951626,0.73238,146.79999999999995,,5.9112,,106,18,0,0.0,106,0,100
2021-01-30 11:05:29,51.856932481750846,7.51062017865479,0.74618,146.79999999999995,,5.8788,,106,19,0,0.0,106,0,100
2021-01-30 11:05:34,51.85698210261762,7.510744398459792,0.75689,147.0,,5.9472,,106,19,0,0.0,106,0,100
2021-01-30 11:05:37,51.856973972171545,7.510801898315549,0.7603099999999999,147.0,,5.9796000000000005,,106,19,61,0.5,106,0,300
2021-01-30 11:05:43,51.85702929273248,7.510920166969299,0.77054,147.0,,5.9112,,109,19,62,0.0,109,0,100
2021-01-30 11:05:44,51.85704002156854,7.51094170846045,0.77244,147.20000000000005,,5.9112,,110,19,62,0.0,110,0,100
2021-01-30 11:05:44,,,,,,,,,,,,,,
2021-01-30 11:05:44,,,,,,,,,,,,,,
2021-01-30 11:05:44,,,,,,,,,,,,,,
2021-01-30 11:05:44,,,,,,,,,,,,,,
2021-01-30 11:05:44,,,,,,,,,,,,,,
2021-01-30 11:05:44,,,,,,,,,,,,,,
2021-01-30 11:05:44,,,,,,,,,,,,,,
2021-01-30 11:05:45,,,,,,,,,,,,,,
2021-01-30 11:05:45,51.85705108568072,7.510962076485157,0.7743099999999999,147.20000000000005,,6.0804,,109,19,61,0.5,109,0,100
2021-01-30 11:05:46,51.85706206597388,7.510980935767293,0.7760900000000001,147.20000000000005,,6.0804,,108,19,61,0.5,108,0,300
2021-01-30 11:05:55,51.85714085586369,7.511154189705849,0.79091,147.20000000000005,,5.6448,,109,18,60,0.0,109,0,300
2021-01-30 11:05:59,51.85716290026903,7.511240774765611,0.7973,147.39999999999998,,5.6088000000000005,,110,18,59,0.0,110,0,100
2021-01-30 11:06:02,51.85717061161995,7.511301375925541,0.8015599999999999,147.39999999999998,,5.4756,,110,18,60,0.5,110,0,100
2021-01-30 11:06:05,,,,,,,,,,,,,,
2021-01-30 11:06:09,51.85714898630977,7.511473121121526,0.81345,147.60000000000002,,5.4432,,109,18,61,0.0,109,0,100
2021-01-30 11:06:21,51.85707354918122,7.511697839945555,0.83117,147.79999999999995,,5.4756,,107,18,61,0.5,107,0,100
2021-01-30 11:06:30,51.85694052837789,7.5118493009358644,0.8493200000000001,148.0,,5.5764,,108,18,60,0.5,108,0,100
2021-01-30 11:06:32,51.85691655613482,7.511876709759235,0.85257,148.0,,5.6088000000000005,,106,18,60,0.0,106,0,100
2021-01-30 11:06:33,51.856905994936824,7.511890539899468,0.85407,148.0,,5.6448,,107,18,60,0.0,107,0,100
2021-01-30 11:06:42,51.85678864829242,7.51203621737659,0.87052,148.20000000000005,,5.7096,,110,18,61,0.5,110,0,300
2021-01-30 11:06:44,51.85676358640194,7.512068739160895,0.87413,148.20000000000005,,5.7456000000000005,,109,18,60,0.5,109,0,300
2021-01-30 11:06:55,51.85663911513984,7.512234030291438,0.8920399999999999,148.60000000000002,,5.8104000000000005,,109,17,62,0.0,109,0,300
2021-01-30 11:06:57,51.85662277042866,7.512255487963557,0.8943300000000001,148.60000000000002,,5.7780000000000005,,108,17,62,0.0,108,0,300
2021-01-30 11:07:03,51.85659318231046,7.5123534724116325,0.90185,148.60000000000002,,5.6772,,109,17,62,0.5,109,0,100
2021-01-30 11:07:04,51.85658723115921,7.512371828779578,0.90328,148.60000000000002,,5.6772,,106,17,62,0.5,106,0,100
2021-01-30 11:07:05,51.85658387839794,7.5123900175094604,0.90454,148.60000000000002,,5.6448,,109,17,62,0.5,109,0,100
2021-01-30 11:07:09,,,,,,,,,,,,,,
2021-01-30 11:07:11,51.85655646957457,7.512501245364547,0.91284,148.79999999999995,,5.6088000000000005,,109,17,62,0.0,109,0,100
2021-01-30 11:07:14,51.85655395500362,7.512543993070722,0.91584,148.79999999999995,,5.6772,,106,17,0,0.0,106,0,100
2021-01-30 11:07:18,51.85657977126539,7.512584226205945,0.9199400000000001,148.79999999999995,,5.5764,,108,17,55,0.0,108,0,100
2021-01-30 11:07:19,51.856594271957874,7.5125958770513535,0.92169,148.79999999999995,,5.508,,105,17,56,0.5,105,0,100
2021-01-30 11:07:26,51.85665562748909,7.512705596163869,0.93184,148.79999999999995,,5.4072000000000005,,108,17,59,0.5,108,0,100
2021-01-30 11:07:30,51.85669720172882,7.5127604976296425,0.9378200000000001,148.79999999999995,,5.4432,,107,17,59,0.5,107,0,300
2021-01-30 11:07:34,51.85673659667373,7.512817494571209,0.94372,148.79999999999995,,5.4432,,110,17,60,0.0,110,0,300
2021-01-30 11:07:41,51.856834748759866,7.51293039880693,0.9571000000000001,148.79999999999995,,5.4756,,112,17,59,0.0,112,0,300
2021-01-30 11:07:42,51.85685939155519,7.512965518981218,0.96076,148.79999999999995,,5.4756,,112,17,59,0.5,112,0,300
2021-01-30 11:07:51,51.85694639571011,7.513095187023282,0.97389,148.79999999999995,,5.6088000000000005,,111,16,61,0.5,111,0,100
2021-01-30 11:07:54,51.85698243789375,7.513145310804248,0.97919,148.79999999999995,,5.6448,,114,16,61,0.5,114,0,100
2021-01-30 11:07:58,51.85701705515385,7.513211192563176,0.98514,148.79999999999995,,5.6772,,115,16,62,0.0,115,0,100
2021-01-30 11:08:01,51.85705284588039,7.5132732186466455,0.99098,148.79999999999995,,5.6772,,113,16,62,0.0,113,0,100
2021-01-30 11:08:08,51.85712040401995,7.51337799243629,1.00137,148.79999999999995,,5.7780000000000005,,116,16,60,0.0,116,0,100
2021-01-30 11:08:09,51.85712752863765,7.5133913196623325,1.00257,148.79999999999995,,5.7780000000000005,,113,16,60,0.0,113,0,100
2021-01-30 11:08:18,51.85721570625901,7.513526268303394,1.0162200000000001,148.60000000000002,,5.7096,,113,16,0,0.0,113,0,100
2021-01-30 11:08:22,,,,,,,,,,,,,,
2021-01-30 11:08:26,51.857319390401244,7.513675466179848,1.0315999999999999,148.60000000000002,,5.7456000000000005,,112,16,122,0.5,112,0,300
2021-01-30 11:08:35,51.85741167515516,7.513845870271325,1.04722,148.60000000000002,,6.012,,113,16,62,0.0,113,0,100
